2019-05-23_22-09-48_Accelerometer
measurement,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Label
295,-0.05340576,0.01763916,0.006225586,48.839695,70.59542,85.20611,1
296,-0.052001953,0.044433594,-0.01965332,55.67939,11.923664,87.96947,1
297,-0.039733887,0.05328369,-0.03778076,-31.900763,-44.770992,99.66412,1
298,-0.05444336,0.00592041,-0.039367676,-119.48855,-30.839695,119.61069,1
299,-0.121520996,-0.05102539,-0.045288086,-196.84734,13.076336,106,1
300,-0.20526123,-0.104003906,-0.008666992,-239.57253,-106.15267,93.96947,1
301,-0.28259277,-0.29022217,0.051086426,-250.1374,-190.45801,92.89313,1
302,-0.18878174,-0.39038086,0.10479736,-0.14503817,-102.16794,147.57253,1
303,-0.1862793,-0.16809082,0.10839844,-34.85496,-13.366412,124.29008,1
304,0.012451172,-0.08087158,0.09301758,-76.01527,-12.396947,77.00764,1
305,0.008178711,-0.06665039,0.074523926,-77.061066,-57.129772,54.114502,1
306,0.04663086,-0.053710938,0.084106445,-34.46565,-72.71756,18.473282,1
307,0.04901123,-0.015197754,0.06225586,27.114504,-60.053436,-35.40458,1
308,0.052001953,-0.0075683594,0.05505371,37.27481,-57.114502,-62.20611,1
309,0.046020508,-0.021728516,0.048095703,42.64122,-35.221375,-88.30534,1
310,0.019348145,-0.070129395,0.08453369,50.564884,-28.10687,-117,1
311,-0.2979126,-0.36712646,0.12927246,250.12978,113.55725,-77.0687,1
312,-0.2779541,-0.09967041,0.07989502,250.12978,-64.70992,-127.061066,1
313,-0.072143555,0.046936035,-0.06958008,29.374046,20.89313,-129.06107,1
314,-0.06347656,0.06591797,-0.07635498,15.068703,23.435114,-100.99236,1
315,-0.036743164,0.079956055,-0.06713867,6.519084,2.5877862,-39.603054,1
316,-0.03112793,0.07885742,-0.060302734,-44.366413,59.770992,42.244274,1
317,-0.08673096,0.042053223,-0.013122559,-114.137405,91.70992,107.44275,1
318,-0.11077881,-9.1552734E-04,0.034362793,-100.07633,26.91603,136.61832,1
319,-0.10913086,-0.15942383,0.12957764,-220.1145,89.80153,215.12213,1
320,-0.26031494,-0.4000244,0.2041626,-223.7939,76.60305,250.12978,1
321,-0.2892456,-0.32440186,0.23980713,107.34351,-12.137404,166.9313,1
322,-0.18548584,-0.21868896,0.17626953,-163.19084,89.580154,180.32062,1
323,-0.1104126,-0.16149902,0.10784912,-156.64885,-30.328245,116.96183,1
324,-0.020507812,-0.1453247,0.09869385,-159.61069,-98.0229,126.87786,1
325,0.0053100586,-0.089782715,0.09259033,-85.21374,-39.633587,148.38168,1
326,0.0020141602,-0.02746582,0.08453369,-142.70993,-75.58778,111.75572,1
327,0.035583496,-0.0413208,0.044189453,-224.70229,-103.47328,41.06107,1
328,0.06311035,-0.072631836,0.008728027,-156.2519,-119.99236,-13.015267,1
329,0.0826416,-0.046691895,0.030761719,-97.76336,-145.51144,-41.374046,1
330,0.11450195,0.003967285,-0.01184082,-119.12214,-157.12213,-39,1
331,0.11907959,0.0018310547,-0.028869629,-136.6565,-74.03817,0.610687,1
332,0.10241699,-0.032958984,-0.043640137,-89.15267,131.22137,-25.290077,1
333,0.026489258,-0.06756592,-0.017456055,-161.44275,250.12978,-62.694656,1
