measurement,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
30887.0,-0.053222656,-0.29779053,0.031311035,96.0,-9.236641,2.0,1028.0,-7711.0,0.0
30888.0,-0.054016113,-0.18292236,0.01361084,159.01527,0.40458015,-7.847328,1028.0,-7711.0,0.0
30889.0,-0.036193848,-0.27514648,0.005432129,153.82443,1.7099236,-8.450381,1028.0,-7711.0,0.0
30890.0,-0.064941406,-0.29779053,0.024963379,166.09924,9.78626,4.9160304,1028.0,-7454.0,0.0
30891.0,-0.07324219,-0.2994995,0.023925781,165.0,4.7938933,19.030535,1028.0,-7454.0,0.0
30892.0,-0.056152344,-0.276062,0.0335083,172.75572,9.59542,33.0229,1028.0,-7454.0,0.0
30893.0,-0.053833008,-0.24389648,0.08532715,185.43512,30.267176,55.954197,1028.0,-7454.0,0.0
30894.0,-0.064208984,-0.14276123,0.16699219,78.16031,33.908398,83.64122,1028.0,-7454.0,0.0
30895.0,-0.076049805,-0.19110107,0.16394043,-87.78626,23.450382,87.458015,1028.0,-7454.0,0.0
30896.0,-0.08886719,-0.20196533,0.10333252,-119.862595,28.977098,64.824425,1028.0,-7454.0,0.0
30897.0,-0.09442139,-0.2121582,0.05230713,-41.870228,26.648855,42.21374,1028.0,-7454.0,0.0
30898.0,-0.09112549,-0.23474121,0.059570312,7.6564884,34.40458,27.419847,1028.0,-7454.0,0.0
30899.0,-0.11114502,-0.29315186,0.032592773,62.65649,31.694656,24.442749,1028.0,-7454.0,0.0
30900.0,-0.12823486,-0.25732422,0.025756836,126.24428,35.52672,30.93893,1028.0,-7454.0,0.0
30901.0,-0.17120361,-0.19677734,0.12524414,126.12214,30.42748,63.908398,1028.0,-7454.0,0.0
30902.0,-0.17156982,-0.30767822,0.06378174,108.34351,24.137405,90.33588,1028.0,-7454.0,0.0
30903.0,-0.16375732,-0.13519287,0.14428711,-20.053434,13.343512,123.19847,1028.0,-7454.0,0.0
30904.0,-0.16473389,-0.07720947,0.13464355,-250.1374,-10.053435,130.3435,1028.0,-7454.0,0.0
30905.0,-0.18865967,-0.06762695,0.057678223,-250.1374,-37.46565,133.2519,1028.0,-7454.0,0.0
30906.0,-0.1854248,-0.07269287,-0.07348633,-250.1374,-76.96947,105.98473,1028.0,-7454.0,0.0
30907.0,-0.203125,-0.1451416,-0.12225342,-250.1374,-98.78626,63.29771,1028.0,-7454.0,0.0
30908.0,-0.1918335,-0.16723633,-0.10070801,-250.1374,-103.8855,41.46565,1028.0,-7454.0,0.0
30909.0,-0.20233154,-0.14160156,-0.013122559,-181.75572,-59.664124,41.65649,1028.0,-7454.0,0.0
30910.0,-0.19213867,-0.070495605,-0.0076293945,-250.1374,-62.51145,50.587788,1028.0,-7454.0,0.0
30911.0,-0.19671631,-0.13244629,-0.122802734,-250.1374,-53.954197,21.57252,1028.0,-7454.0,0.0
30912.0,-0.21368408,-0.08892822,-0.12109375,-154.42747,-35.160305,15.610687,1028.0,-7454.0,0.0
30913.0,-0.14337158,-0.14465332,-0.05206299,-110.19847,-30.358778,-1.4961832,1028.0,-7454.0,0.0
30914.0,-0.18804932,-0.051879883,0.020019531,-119.20611,-10.801527,2.5114503,1028.0,-7454.0,0.0
30915.0,-0.21704102,-0.07965088,-0.09112549,-105.54962,-2.9770992,1.740458,1028.0,-7454.0,0.0
30916.0,-0.203125,-0.06628418,-0.13989258,-80.46565,-14.961832,-0.5801527,1028.0,-7454.0,0.0
30917.0,-0.26330566,-0.075805664,-0.05621338,72.25191,14.007633,5.9541984,1028.0,-7454.0,0.0
30918.0,-0.20800781,0.0015869141,-0.0335083,6.5419846,9.503817,-9.732824,1028.0,-7454.0,0.0
30919.0,-0.24829102,-0.013916016,-0.07470703,-61.55725,-2.7099237,-11.862596,1028.0,-7454.0,0.0
30920.0,-0.2331543,-0.05480957,-0.1003418,-45.053436,-5.847328,-14.557252,1028.0,-7454.0,0.0
30921.0,-0.22302246,-0.039123535,-0.10040283,-40.83206,-2.3969467,-12.19084,1028.0,-7454.0,0.0
30922.0,-0.22357178,-0.051757812,-0.091796875,-65.96947,-8.78626,-12.389313,1028.0,-7454.0,0.0
30923.0,-0.23730469,-0.07525635,-0.08898926,-43.312977,-9.564885,-6.1374044,1028.0,-7454.0,0.0
30924.0,-0.24182129,-0.06262207,-0.13323975,0.8549618,2.1908398,6.9923663,1028.0,-7454.0,0.0
30925.0,-0.21002197,-0.051086426,-0.13000488,-37.35878,-9.839695,18.32061,1028.0,-7454.0,0.0
30926.0,-0.23712158,-0.053527832,-0.08190918,-15.145039,-13.709924,3.1068702,1028.0,-7454.0,0.0
30927.0,-0.22290039,-0.030151367,-0.049987793,4.9694657,-9.045801,-14.969465,1028.0,-7197.0,0.0
30928.0,-0.1675415,-0.055358887,-0.04071045,-34.603054,-2.8091602,-9.511451,1028.0,-7197.0,0.0
30929.0,-0.20977783,-0.08532715,-0.101623535,-13.503817,12.938931,6.114504,1028.0,-7197.0,0.0
30930.0,-0.21014404,-0.06359863,-0.103271484,12.282443,12.984733,4.6030536,1028.0,-7197.0,0.0
30931.0,-0.22106934,-0.0345459,-0.07928467,18.717558,12.763359,7.10687,1028.0,-7197.0,0.0
30932.0,-0.19958496,-0.048461914,-0.0793457,5.259542,5.0076337,-0.49618322,1028.0,-7197.0,0.0
30933.0,-0.22027588,-0.038391113,-0.085510254,27.534351,20.969465,0.7480916,1028.0,-7197.0,0.0
30934.0,-0.21917725,-0.035217285,-0.12689209,8.236641,19.335878,2.740458,1028.0,-7197.0,0.0
30935.0,-0.20690918,-0.05517578,-0.13427734,30.664122,18.709923,2.7709923,1028.0,-7197.0,0.0
30936.0,-0.22241211,-0.04534912,-0.07745361,29.770992,9.427481,4.587786,1028.0,-7197.0,0.0
30937.0,-0.2571411,-0.028320312,-0.08856201,37.038166,12.908397,1.7175573,1028.0,-7197.0,0.0
30938.0,-0.19708252,-0.07244873,-0.11651611,-3.8625953,9.793893,3.5267177,1028.0,-7197.0,0.0
30939.0,-0.25408936,-0.010620117,-0.073791504,27.519083,12.717557,2.206107,1028.0,-7197.0,0.0
30940.0,-0.24047852,-0.010986328,-0.094177246,-3.1526718,0.41221374,-11.21374,1028.0,-7197.0,0.0
30941.0,-0.23272705,-0.020874023,-0.12310791,-22.435114,-19.694656,-10.374045,1028.0,-7197.0,0.0
30942.0,-0.23535156,-0.068359375,-0.05871582,-17.564886,-20.732824,-8.068703,1028.0,-7197.0,0.0
30943.0,-0.19390869,-0.070373535,-0.05529785,-25.900763,-12.167939,-0.8167939,1028.0,-7197.0,0.0
30944.0,-0.22888184,-0.022705078,-0.064086914,23.946566,1.0076336,-14.725191,1028.0,-7197.0,0.0
30945.0,-0.20043945,-0.008544922,-0.07861328,-53.549618,-6.923664,-19.213741,1028.0,-7197.0,0.0
30946.0,-0.24084473,-0.07244873,-0.06854248,-44.969467,-14.40458,-18.961832,1028.0,-7197.0,0.0
30947.0,-0.16851807,-0.10650635,-0.07110596,17.465649,10.175572,3.221374,1028.0,-7197.0,0.0
30948.0,-0.20794678,-0.051879883,-0.054138184,19.23664,17.450382,1.9770992,1028.0,-7197.0,0.0
30949.0,-0.24768066,-0.02722168,-0.0869751,17.389313,19.61832,-3.206107,1028.0,-7197.0,0.0
30950.0,-0.20166016,-0.079833984,-0.10333252,-8.137404,6.961832,-7.6870227,1028.0,-7197.0,0.0
30951.0,-0.22491455,-0.041748047,-0.04852295,43.076336,23.587786,2.3206108,1028.0,-7197.0,0.0
30952.0,-0.22296143,-0.029846191,-0.03100586,6.6412215,18.610687,6.1297708,1028.0,-7197.0,0.0
30953.0,-0.22369385,-0.08306885,-0.097351074,66.70992,20.61832,6.4503818,1028.0,-7197.0,0.0
30954.0,-0.2197876,-0.008361816,-0.049194336,53.29771,17.526718,-0.57251906,1028.0,-7197.0,0.0
30955.0,-0.22503662,-0.0028686523,-0.105163574,-19.51145,-4.1374044,0.6183206,1028.0,-7197.0,0.0
30956.0,-0.23999023,-0.06762695,-0.11138916,-28.503817,-20.816793,-8.80916,1028.0,-7197.0,0.0
30957.0,-0.22332764,-0.035827637,-0.064575195,-23.664122,-14.290076,-2.167939,1028.0,-7197.0,0.0
30958.0,-0.23266602,-0.06762695,-0.12774658,-41.335876,-22.007633,-3.2442749,1028.0,-7197.0,0.0
30959.0,-0.23187256,-0.021972656,-0.10858154,-45.0229,-19.244274,0.18320611,1028.0,-7197.0,0.0
30960.0,-0.22143555,-0.061523438,-0.13043213,10.0,-8.610687,-9.824428,1028.0,-7197.0,0.0
30961.0,-0.2076416,-0.036621094,-0.042236328,24.076336,-4.961832,-25.549618,1028.0,-7197.0,0.0
30962.0,-0.20318604,-0.049682617,-0.028503418,25.32061,-1.519084,-25.885496,1028.0,-7197.0,0.0
30963.0,-0.17834473,-0.03503418,-0.014099121,-9.671756,16.862595,-12.992367,1028.0,-7197.0,0.0
30964.0,-0.18798828,-0.07147217,-0.1496582,-42.46565,20.770992,4.2824426,1028.0,-6940.0,0.0
30965.0,-0.22149658,-0.052246094,-0.10913086,5.7709923,15.374045,2.3969467,1028.0,-6940.0,0.0
30966.0,-0.20196533,-0.048095703,-0.10083008,16.816793,19.80916,-12.022901,1028.0,-6940.0,0.0
30967.0,-0.20202637,-0.042175293,-0.086364746,-15.641221,8.534351,4.4503818,1028.0,-6940.0,0.0
30968.0,-0.25378418,-0.063964844,-0.08642578,7.0916033,15.160305,5.587786,1028.0,-6940.0,0.0
30969.0,-0.24145508,-0.033996582,-0.07287598,19.007633,21.038168,-1.9160305,1028.0,-6940.0,0.0
30970.0,-0.23553467,-0.01763916,-0.16223145,-17.450382,10.389313,4.5114503,1028.0,-6940.0,0.0
30971.0,-0.24768066,-0.032348633,-0.09448242,-1.7862595,-1.5725191,-5.587786,1028.0,-6940.0,0.0
30972.0,-0.2121582,-0.04650879,-0.08251953,0.7251908,-5.0076337,-21.122137,1028.0,-6940.0,0.0
30973.0,-0.24780273,-0.0390625,-0.082458496,-4.7175574,-8.709924,-10.473283,1028.0,-6940.0,0.0
30974.0,-0.25,-0.015014648,-0.061828613,-44.419846,-18.335878,-14.374045,1028.0,-6940.0,0.0
30975.0,-0.22589111,-0.10290527,-0.13421631,-50.580154,-25.740458,-14.267176,1028.0,-6940.0,0.0
30976.0,-0.21234131,-0.059692383,-0.09716797,-35.870228,-31.412214,-7.664122,1028.0,-6940.0,0.0
30977.0,-0.20056152,-0.10571289,-0.10845947,12.458015,-18.030535,-3.1526718,1028.0,-6940.0,0.0
30978.0,-0.18017578,-0.012207031,0.036193848,36.79389,11.137404,-6.847328,1028.0,-6940.0,0.0
30979.0,-0.17700195,-0.0435791,-0.008850098,-7.625954,29.259542,-0.610687,1028.0,-6940.0,0.0
30980.0,-0.20526123,-0.034118652,-0.13067627,-16.08397,20.541985,8.229008,1028.0,-6940.0,0.0
30981.0,-0.24176025,-0.028747559,-0.13580322,17.343512,25.38168,9.557252,1028.0,-6940.0,0.0
30982.0,-0.2276001,-0.02368164,-0.072265625,12.961832,16.923664,-0.65648854,1028.0,-6940.0,0.0
30983.0,-0.24273682,-0.05230713,-0.09613037,15.870229,14.541985,3.8091602,1028.0,-6940.0,0.0
30984.0,-0.21105957,-0.10595703,-0.10461426,21.076336,15.633588,6.6183205,1028.0,-6940.0,0.0
30985.0,-0.22595215,-0.070739746,-0.06689453,68.56489,20.610687,13.671756,1028.0,-6940.0,0.0
30986.0,-0.20214844,-0.114746094,-0.0869751,138.83206,38.06107,-9.007633,1028.0,-6940.0,0.0
30987.0,-0.1854248,-0.04058838,-0.101501465,164.96947,43.572517,9.0,1028.0,-6940.0,0.0
30988.0,-0.21966553,-0.091308594,-0.12524414,211.01527,57.610687,12.274809,1028.0,-6940.0,0.0
30989.0,-0.22424316,-0.056884766,-0.11468506,250.12978,64.64886,-5.89313,1028.0,-6940.0,0.0
30990.0,-0.215271,-0.028320312,-0.12408447,250.12978,73.31298,-21.114504,1028.0,-6940.0,0.0
30991.0,-0.22845459,-0.044311523,-0.055358887,218.05344,55.267174,-29.290077,1028.0,-6940.0,0.0
30992.0,-0.18878174,-0.09246826,-0.06854248,181.3435,51.48855,-54.06107,1028.0,-6940.0,0.0
30993.0,-0.1897583,-0.11968994,-0.08642578,205.27481,54.450382,-54.992367,1028.0,-6940.0,0.0
30994.0,-0.18005371,-0.1418457,-0.128479,241.0687,49.17557,-62.312977,1028.0,-6940.0,0.0
30995.0,-0.19415283,-0.2043457,-0.07446289,250.12978,40.55725,-80.51908,1028.0,-6940.0,0.0
30996.0,-0.18157959,-0.13653564,-0.0010375977,250.12978,24.259542,-54.55725,1028.0,-6940.0,0.0
30997.0,-0.16070557,-0.12567139,0.0045166016,203.59541,-6.671756,-55.885498,1028.0,-6940.0,0.0
30998.0,-0.14154053,-0.2390747,0.011962891,213.64885,-18.557251,-62.160305,1028.0,-6940.0,0.0
30999.0,-0.13482666,-0.2526245,0.046020508,250.12978,-14.480916,-58.12214,1028.0,-6940.0,0.0
31000.0,-0.144104,-0.14837646,0.11730957,250.12978,-19.923664,-53.961834,1028.0,-6940.0,0.0
31001.0,-0.122558594,-0.19482422,0.13665771,226.14503,-26.503817,-54.374046,1028.0,-6683.0,0.0
31002.0,-0.13293457,-0.20910645,0.14782715,250.12978,-21.42748,-54.091602,1028.0,-6683.0,0.0
31003.0,-0.11016846,-0.18603516,0.15002441,250.12978,-27.534351,-51.64122,1028.0,-6683.0,0.0
31004.0,-0.122680664,-0.13793945,0.19372559,250.12978,-21.74809,-54.068703,1028.0,-6683.0,0.0
31005.0,-0.1204834,-0.07159424,0.21551514,206.0,-31.267176,-54.12214,1028.0,-6683.0,0.0
31006.0,-0.09875488,-0.08728027,0.23565674,110.64886,-38.0,-53.32061,1028.0,-6683.0,0.0
31007.0,-0.09710693,-0.16247559,0.24072266,82.68702,-31.32061,-53.923664,1028.0,-6683.0,0.0
31008.0,-0.09484863,-0.15966797,0.26538086,91.79389,-40.549618,-27.10687,1028.0,-6683.0,0.0
31009.0,-0.08984375,-0.12841797,0.25909424,77.87023,-39.801525,-23.923664,1028.0,-6683.0,0.0
31010.0,-0.0736084,-0.11755371,0.26397705,54.305344,-36.412212,-14.564885,1028.0,-6683.0,0.0
31011.0,-0.06567383,-0.10168457,0.24584961,36.84733,-28.793894,-3.6412213,1028.0,-6683.0,0.0
31012.0,-0.055419922,-0.085754395,0.28546143,34.076336,-26.732824,-7.6412215,1028.0,-6683.0,0.0
31013.0,-0.048950195,-0.057373047,0.24127197,20.610687,-13.061069,-1.908397,1028.0,-6683.0,0.0
31014.0,-0.060058594,-0.05859375,0.30145264,4.5114503,-10.80916,-5.5801525,1028.0,-6683.0,0.0
31015.0,-0.054260254,-0.06060791,0.2576294,-0.97709924,1.4122137,-3.3435113,1028.0,-6683.0,0.0
31016.0,-0.064208984,-0.071777344,0.28881836,-3.3587787,0.35877863,-8.748092,1028.0,-6683.0,0.0
31017.0,-0.05895996,-0.079833984,0.31671143,-11.832061,1.961832,-4.2290077,1028.0,-6683.0,0.0
31018.0,-0.072143555,-0.10040283,0.2164917,-9.442748,3.740458,-1.870229,1028.0,-6683.0,0.0
31019.0,-0.08087158,-0.10827637,0.2668457,-5.4274807,-2.0305343,-3.2290077,1028.0,-6683.0,0.0
31020.0,-0.079589844,-0.10498047,0.27667236,-5.4274807,-0.2519084,1.0610687,1028.0,-6683.0,0.0
31021.0,-0.06744385,-0.09454346,0.21942139,-5.3206105,2.9694657,5.2824426,1028.0,-6683.0,0.0
31022.0,-0.07318115,-0.0914917,0.26934814,-0.8778626,0.15267175,1.2442749,1028.0,-6683.0,0.0
31023.0,-0.06933594,-0.08666992,0.27111816,1.2442749,2.053435,1.3587786,1028.0,-6683.0,0.0
31024.0,-0.072387695,-0.08666992,0.27142334,7.1221375,3.038168,-1.6335878,1028.0,-6683.0,0.0
31025.0,-0.06854248,-0.09387207,0.26916504,3.9389312,6.221374,-4.6412215,1028.0,-6683.0,0.0
31026.0,-0.07122803,-0.090270996,0.26330566,4.5114503,3.9160306,-5.6793895,1028.0,-6683.0,0.0
31027.0,-0.061462402,-0.08404541,0.26019287,-3.206107,4.931298,-7.6793895,1028.0,-6683.0,0.0
31028.0,-0.06616211,-0.08703613,0.25933838,-4.328244,1.8473282,-8.709924,1028.0,-6683.0,0.0
31029.0,-0.061706543,-0.08294678,0.20880127,-8.519084,1.038168,-3.9007633,1028.0,-6683.0,0.0
31030.0,-0.07299805,-0.09436035,0.2649536,-4.923664,-4.2519083,-9.007633,1028.0,-6683.0,0.0
31031.0,-0.07611084,-0.09698486,0.26586914,-2.0687022,-4.3816795,-7.89313,1028.0,-6683.0,0.0
31032.0,-0.08526611,-0.10229492,0.28253174,-2.4961832,-3.259542,-7.9465647,1028.0,-6683.0,0.0
31033.0,-0.09100342,-0.10284424,0.28997803,-4.0,-3.2748091,-2.7862597,1028.0,-6683.0,0.0
31034.0,-0.08416748,-0.09844971,0.2850952,-7.4351144,-1.0839695,-3.0305343,1028.0,-6683.0,0.0
31035.0,-0.07635498,-0.10296631,0.269104,-8.954199,0.015267176,1.870229,1028.0,-6683.0,0.0
31036.0,-0.067993164,-0.097351074,0.25872803,-3.3740458,2.2137403,1.221374,1028.0,-6683.0,0.0
31037.0,-0.061706543,-0.08917236,0.20562744,-6.374046,4.9694657,6.80916,1028.0,-6683.0,0.0
31038.0,-0.06958008,-0.096191406,0.2616577,-3.519084,-1.1984733,-0.28244275,1028.0,-6426.0,0.0
31039.0,-0.064697266,-0.10168457,0.2675171,-5.1984735,1.0534351,-2.5114503,1028.0,-6426.0,0.0
31040.0,-0.05883789,-0.09692383,0.2664795,-4.8702292,0.73282444,-4.2061067,1028.0,-6426.0,0.0
31041.0,-0.059326172,-0.097839355,0.25665283,-3.2671757,1.740458,-8.412213,1028.0,-6426.0,0.0
31042.0,-0.0602417,-0.093688965,0.2555542,-2.5648854,-0.6335878,-11.526717,1028.0,-6426.0,0.0
31043.0,-0.057678223,-0.08721924,0.21710205,1.4732825,-0.73282444,-6.9083967,1028.0,-6426.0,0.0
31044.0,-0.07751465,-0.09033203,0.26470947,4.0458016,-4.3587785,-11.236641,1028.0,-6426.0,0.0
31045.0,-0.077941895,-0.105041504,0.27435303,0.32824427,-4.0305343,-9.114504,1028.0,-6426.0,0.0
31046.0,-0.076293945,-0.11517334,0.23406982,-3.4198472,3.8015268,-0.60305345,1028.0,-6426.0,0.0
31047.0,-0.088012695,-0.12365723,0.28723145,-3.4732823,0.33587787,-1.7175573,1028.0,-6426.0,0.0
31048.0,-0.083618164,-0.11016846,0.27471924,-2.1755726,3.1526718,-1.1145039,1028.0,-6426.0,0.0
31049.0,-0.07330322,-0.10015869,0.26837158,-3.59542,2.7480917,2.221374,1028.0,-6426.0,0.0
31050.0,-0.0670166,-0.09625244,0.25946045,1.3053435,2.2519083,2.3053436,1028.0,-6426.0,0.0
31051.0,-0.06201172,-0.08868408,0.22033691,2.221374,5.6030536,4.7480917,1028.0,-6426.0,0.0
31052.0,-0.06317139,-0.097351074,0.26361084,-1.832061,3.6030533,-3.4580152,1028.0,-6426.0,0.0
31053.0,-0.049865723,-0.09649658,0.21661377,-5.0152674,7.114504,1.0992366,1028.0,-6426.0,0.0
31054.0,-0.05078125,-0.097717285,0.2208252,-4.10687,6.2824426,-3.2137403,1028.0,-6426.0,0.0
31055.0,-0.05267334,-0.08898926,0.20837402,-2.8854961,6.1603055,-4.8778625,1028.0,-6426.0,0.0
31056.0,-0.059570312,-0.08917236,0.25720215,3.5114503,-2.8244274,-8.320611,1028.0,-6426.0,0.0
31057.0,-0.068847656,-0.08917236,0.26849365,6.1221375,-6.9389315,-14.564885,1028.0,-6426.0,0.0
31058.0,-0.07348633,-0.09857178,0.2694702,6.854962,-4.931298,-12.839695,1028.0,-6426.0,0.0
31059.0,-0.080078125,-0.107543945,0.27679443,0.7251908,-4.1374044,-8.389313,1028.0,-6426.0,0.0
31060.0,-0.08746338,-0.11669922,0.27947998,-3.1374047,0.5954198,-6.10687,1028.0,-6426.0,0.0
31061.0,-0.08093262,-0.11480713,0.24151611,-5.2519083,4.183206,1.4732825,1028.0,-6426.0,0.0
31062.0,-0.07788086,-0.10699463,0.26965332,-3.0152671,2.1450381,0.53435117,1028.0,-6426.0,0.0
31063.0,-0.06719971,-0.097961426,0.23205566,-3.2366412,6.145038,8.885496,1028.0,-6426.0,0.0
31064.0,-0.06329346,-0.09259033,0.22125244,-0.83206105,8.503817,8.21374,1028.0,-6426.0,0.0
31065.0,-0.07159424,-0.09057617,0.26483154,2.129771,4.9694657,3.3282442,1028.0,-6426.0,0.0
31066.0,-0.06335449,-0.097473145,0.26385498,-1.4427481,5.2671757,0.79389316,1028.0,-6426.0,0.0
31067.0,-0.059143066,-0.10070801,0.26391602,-3.183206,3.7709923,-4.6946564,1028.0,-6426.0,0.0
31068.0,-0.056884766,-0.09790039,0.2553711,-0.71755725,1.7480916,-6.9389315,1028.0,-6426.0,0.0
31069.0,-0.0592041,-0.09429932,0.25073242,1.1603054,-0.3816794,-11.885496,1028.0,-6426.0,0.0
31070.0,-0.059509277,-0.08947754,0.25457764,2.3740458,-2.8396947,-13.267176,1028.0,-6426.0,0.0
31071.0,-0.064819336,-0.08831787,0.2626953,5.6412215,-5.6564884,-13.366412,1028.0,-6426.0,0.0
31072.0,-0.07336426,-0.09643555,0.26934814,5.4503818,-4.4580154,-14.297709,1028.0,-6426.0,0.0
31073.0,-0.07086182,-0.10076904,0.3022461,2.8091602,-4.0,-9.068703,1028.0,-6426.0,0.0
31074.0,-0.07867432,-0.11669922,0.2532959,-2.3435113,2.0,-2.8091602,1028.0,-6426.0,0.0
31075.0,-0.08514404,-0.12432861,0.28796387,-4.076336,0.32824427,-1.480916,1028.0,-6169.0,0.0
31076.0,-0.07745361,-0.109313965,0.27233887,-1.2137405,2.29771,3.1068702,1028.0,-6169.0,0.0
31077.0,-0.07324219,-0.1026001,0.2662964,-1.3587786,5.0152674,3.946565,1028.0,-6169.0,0.0
31078.0,-0.07305908,-0.09436035,0.25854492,2.8473282,4.6946564,1.6946565,1028.0,-6169.0,0.0
31079.0,-0.06756592,-0.09259033,0.26385498,2.0687022,3.4732823,2.8473282,1028.0,-6169.0,0.0
31080.0,-0.06732178,-0.09515381,0.26538086,-0.22137405,3.7633588,2.40458,1028.0,-6169.0,0.0
31081.0,-0.055603027,-0.095947266,0.23602295,-2.335878,7.152672,-0.34351146,1028.0,-6169.0,0.0
31082.0,-0.049743652,-0.09289551,0.2579956,-2.793893,5.8625956,-1.7557251,1028.0,-6169.0,0.0
31083.0,-0.06561279,-0.09899902,0.25238037,1.0,2.0839694,-9.725191,1028.0,-6169.0,0.0
31084.0,-0.06896973,-0.088378906,0.25726318,2.9770992,-0.73282444,-11.961832,1028.0,-6169.0,0.0
31085.0,-0.062561035,-0.089782715,0.26153564,4.7328243,-4.0229006,-16.244274,1028.0,-6169.0,0.0
31086.0,-0.072143555,-0.09075928,0.26837158,7.4580154,-4.0992365,-13.839695,1028.0,-6169.0,0.0
31087.0,-0.07446289,-0.09820557,0.27557373,3.6717558,-1.908397,-11.541985,1028.0,-6169.0,0.0
31088.0,-0.08392334,-0.11791992,0.28326416,-0.89312977,-3.7251909,-10.824428,1028.0,-6169.0,0.0
31089.0,-0.08520508,-0.1262207,0.28308105,-2.2671757,1.1526718,-4.2442746,1028.0,-6169.0,0.0
31090.0,-0.07904053,-0.11608887,0.27209473,-1.3435115,3.167939,0.40458015,1028.0,-6169.0,0.0
31091.0,-0.07489014,-0.103637695,0.26727295,-2.167939,1.8015267,2.7862597,1028.0,-6169.0,0.0
31092.0,-0.07598877,-0.09814453,0.2602539,0.114503816,5.0458016,3.3664122,1028.0,-6169.0,0.0
31093.0,-0.070617676,-0.08874512,0.26385498,1.9007634,1.6412214,2.832061,1028.0,-6169.0,0.0
31094.0,-0.0703125,-0.096069336,0.2625122,1.9465649,4.9770994,2.0458016,1028.0,-6169.0,0.0
31095.0,-0.06567383,-0.10430908,0.26538086,-1.1145039,2.1603053,0.7633588,1028.0,-6169.0,0.0
31096.0,-0.0625,-0.101867676,0.25805664,-1.0534351,4.6488547,-2.6183207,1028.0,-6169.0,0.0
31097.0,-0.056640625,-0.09710693,0.25463867,0.34351146,2.5496182,-7.778626,1028.0,-6169.0,0.0
31098.0,-0.06213379,-0.08850098,0.2541504,0.9847328,-1.4503816,-8.931297,1028.0,-6169.0,0.0
31099.0,-0.06829834,-0.08831787,0.2541504,2.534351,-2.4503818,-13.687023,1028.0,-6169.0,0.0
31100.0,-0.0670166,-0.093322754,0.2689209,6.5496182,-5.1603055,-14.541985,1028.0,-6169.0,0.0
31101.0,-0.07531738,-0.09790039,0.2746582,4.221374,-3.6259542,-12.358779,1028.0,-6169.0,0.0
31102.0,-0.080444336,-0.109313965,0.28302002,0.9694657,-2.4503818,-8.885496,1028.0,-6169.0,0.0
31103.0,-0.086120605,-0.117004395,0.28338623,-3.2519083,0.39694658,-3.8549619,1028.0,-6169.0,0.0
31104.0,-0.084350586,-0.111206055,0.277771,-2.1374047,1.2061069,-0.08396947,1028.0,-6169.0,0.0
31105.0,-0.07019043,-0.10394287,0.26739502,-2.465649,3.312977,3.1908398,1028.0,-6169.0,0.0
31106.0,-0.07208252,-0.0993042,0.2633667,0.4427481,0.2519084,4.3053436,1028.0,-6169.0,0.0
31107.0,-0.069885254,-0.092041016,0.26153564,4.7633586,3.3053436,3.206107,1028.0,-6169.0,0.0
31108.0,-0.06866455,-0.091918945,0.26184082,2.1450381,3.2290077,2.6946564,1028.0,-6169.0,0.0
31109.0,-0.058288574,-0.0927124,0.22314453,-2.6183207,7.4503818,2.2671757,1028.0,-6169.0,0.0
31110.0,-0.053344727,-0.09643555,0.21704102,-4.0992365,7.2061067,-0.60305345,1028.0,-6169.0,0.0
31111.0,-0.051330566,-0.095336914,0.20611572,-2.9160306,8.267176,-2.3969467,1028.0,-6169.0,0.0
31112.0,-0.06402588,-0.09399414,0.24920654,-0.519084,-0.45801526,-11.129771,1028.0,-5912.0,0.0
31113.0,-0.0690918,-0.08520508,0.25854492,6.4961834,-4.3206105,-12.328244,1028.0,-5912.0,0.0
31114.0,-0.06335449,-0.09301758,0.2685547,5.5267177,-5.1297708,-12.557252,1028.0,-5912.0,0.0
31115.0,-0.06640625,-0.09283447,0.23358154,1.9770992,0.20610687,-10.061069,1028.0,-5912.0,0.0
31116.0,-0.08105469,-0.11303711,0.28051758,-0.4427481,-2.6335878,-11.40458,1028.0,-5912.0,0.0
31117.0,-0.07897949,-0.1171875,0.2420044,-4.183206,5.29771,-1.6030535,1028.0,-5912.0,0.0
31118.0,-0.08734131,-0.11407471,0.2755127,-3.9541984,1.9541985,-1.4732825,1028.0,-5912.0,0.0
31119.0,-0.06781006,-0.10119629,0.23297119,-4.152672,7.2061067,7.412214,1028.0,-5912.0,0.0
31120.0,-0.064575195,-0.09680176,0.21881104,-0.740458,9.076336,10.992367,1028.0,-5912.0,0.0
31121.0,-0.06854248,-0.09185791,0.25964355,4.0,2.076336,5.3969464,1028.0,-5912.0,0.0
31122.0,-0.064086914,-0.08569336,0.21923828,-0.5114504,8.465649,6.557252,1028.0,-5912.0,0.0
31123.0,-0.059631348,-0.09320068,0.22753906,-4.068702,7.8778625,2.0229008,1028.0,-5912.0,0.0
31124.0,-0.055114746,-0.09838867,0.22460938,-4.1755724,8.297709,-2.167939,1028.0,-5912.0,0.0
31125.0,-0.06726074,-0.10308838,0.26208496,-0.4351145,0.70229006,-7.6488547,1028.0,-5912.0,0.0
31126.0,-0.06359863,-0.09729004,0.25756836,0.77099234,-0.57251906,-9.954199,1028.0,-5912.0,0.0
